contrast,ratio,SE,df,null,z.ratio,p.value,fold_change,modelest_cpc_1,modelest_cpc_2,term,target,counts_1,propnz_1,ncells_1,counts_2,propnz_2,ncells_2,padj,log2fc,sig_level
Within30micronTumor / Within30um16StumorHigh,0.696275124,0.155519852,Inf,1,-1.620750246,0.105071213,0.696275124,0.050830918,0.07300407,tumor16SProximity_v3,SLU7,124,0.05045045,2220,28,0.062790698,430,0.539493553,-0.522270613,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.236901972,0.219163984,Inf,1,1.199912183,0.230173448,1.236901972,0.120173787,0.097157083,tumor16SProximity_v3,SMAD2,314,0.121621622,2220,38,0.081395349,430,0.671218962,0.306731167,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.350759023,0.258788796,Inf,1,1.569342367,0.116568185,1.350759023,0.122482845,0.090677051,tumor16SProximity_v3,SMAD3,305,0.111261261,2220,34,0.072093023,430,0.556558502,0.433770319,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.144515497,0.245135383,Inf,1,0.630216261,0.528553102,1.144515497,0.078804537,0.068854059,tumor16SProximity_v3,SMAD4,199,0.078828829,2220,26,0.055813953,430,0.849536296,0.194736997,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.10889609,0.266729726,Inf,1,0.429727326,0.667394003,1.10889609,0.059250694,0.053432143,tumor16SProximity_v3,SMAD5,149,0.061261261,2220,20,0.046511628,430,0.911930979,0.149124183,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.605296109,0.605823733,Inf,1,1.254159949,0.209783874,1.605296109,0.034381985,0.021417846,tumor16SProximity_v3,SMAD7,86,0.036036036,2220,8,0.018604651,430,0.653423756,0.682839438,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.946135096,0.365832722,Inf,1,-0.14320047,0.886131859,0.946135096,0.019887303,0.021019517,tumor16SProximity_v3,SMAD9,50,0.021621622,2220,8,0.01627907,430,0.973822728,-0.079881898,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.047350589,0.248244001,Inf,1,0.19518837,0.845245483,1.047350589,0.059646928,0.056950298,tumor16SProximity_v3,SMAP1,147,0.06036036,2220,21,0.048837209,430,0.963190337,0.06674445,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.03697214,0.410541986,Inf,1,0.091701556,0.926935161,1.03697214,0.021978954,0.021195318,tumor16SProximity_v3,SMAP2,53,0.022072072,2220,8,0.018604651,430,0.983913662,0.052377134,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.6768426,0.238585036,Inf,1,-1.107290125,0.268168512,0.6768426,0.018258764,0.026976382,tumor16SProximity_v3,SMARCA2,48,0.021171171,2220,10,0.020930233,430,0.706226734,-0.563107721,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.981377841,0.164943494,Inf,1,-0.111842423,0.91094835,0.981377841,0.111602673,0.113720392,tumor16SProximity_v3,SMARCA4,278,0.10990991,2220,44,0.08372093,430,0.978537393,-0.027119398,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.353107366,0.363446695,Inf,1,1.125845082,0.260231098,1.353107366,0.058233402,0.043036793,tumor16SProximity_v3,SMARCA5,142,0.06036036,2220,16,0.037209302,430,0.701946474,0.436276319,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.248229044,0.667477048,Inf,1,0.414642812,0.678403403,1.248229044,0.012881053,0.010319463,tumor16SProximity_v3,SMARCAD1,33,0.013963964,2220,4,0.009302326,430,0.91673175,0.319882685,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.150464545,0.252358991,Inf,1,0.638993674,0.522827048,1.150464545,0.077709388,0.067546096,tumor16SProximity_v3,SMARCB1,194,0.075225225,2220,25,0.055813953,430,0.848403484,0.202216524,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.849379337,0.150171524,Inf,1,-0.923348537,0.355825601,0.849379337,0.087293941,0.102773798,tumor16SProximity_v3,SMARCC1,217,0.088288288,2220,39,0.081395349,430,0.762921596,-0.235519083,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.196487214,0.19843327,Inf,1,1.081662221,0.279402646,1.196487214,0.143567321,0.119990685,tumor16SProximity_v3,SMARCC2,366,0.125225225,2220,47,0.093023256,430,0.714147991,0.25880498,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.965991212,0.242323205,Inf,1,-0.137930741,0.890295155,0.965991212,0.050991705,0.052786924,tumor16SProximity_v3,SMARCD1,126,0.051351351,2220,20,0.041860465,430,0.974537781,-0.04991803,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.047483584,0.192730217,Inf,1,0.252132221,0.800938866,1.047483584,0.103143851,0.098468227,tumor16SProximity_v3,SMARCD2,259,0.098198198,2220,38,0.076744186,430,0.952376239,0.066927634,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.027000695,0.651423111,Inf,1,2.198558711,0.027909316,2.027000695,0.060343152,0.029769675,tumor16SProximity_v3,SMARCD3,146,0.060810811,2220,11,0.023255814,430,0.342489477,1.019346583,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.029122001,0.160212601,Inf,1,0.184392421,0.853705615,1.029122001,0.143832439,0.139762282,tumor16SProximity_v3,SMARCE1,362,0.131981982,2220,54,0.102325581,430,0.966848522,0.041414022,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.070077723,0.231963265,Inf,1,0.312453521,0.754695881,1.070077723,0.070076867,0.065487642,tumor16SProximity_v3,SMC1A,179,0.072972973,2220,25,0.051162791,430,0.939921669,0.097715588,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.748026512,0.225452112,Inf,1,-0.963240948,0.33542662,0.748026512,0.028970047,0.038728637,tumor16SProximity_v3,SMC1B,72,0.031531532,2220,14,0.030232558,430,0.745042247,-0.41883869,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.168629666,0.404209366,Inf,1,0.45053312,0.652326078,1.168629666,0.031956131,0.02734496,tumor16SProximity_v3,SMC2,78,0.032432432,2220,10,0.020930233,430,0.907647944,0.224817818,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.219767046,0.539147296,Inf,1,0.449448221,0.653108353,1.219767046,0.01961009,0.016076914,tumor16SProximity_v3,SMC3,48,0.021621622,2220,6,0.013953488,430,0.908007029,0.286605645,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.719107085,0.425564533,Inf,1,2.188671228,0.028620745,1.719107085,0.090611526,0.052708482,tumor16SProximity_v3,SMC4,232,0.084234234,2220,20,0.041860465,430,0.34534372,0.781659415,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.828731632,0.107190348,Inf,1,-1.452412622,0.146386909,0.828731632,0.198270245,0.239245417,tumor16SProximity_v3,SMIM24,511,0.156756757,2220,92,0.158139535,430,0.588230932,-0.271023105,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.958498657,0.247198866,Inf,1,-0.164353487,0.869452877,0.958498657,0.046671857,0.048692669,tumor16SProximity_v3,SMN1/2,121,0.048648649,2220,19,0.044186047,430,0.969353235,-0.061151685,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.824980376,0.516777355,Inf,1,-0.307139348,0.758737309,0.824980376,0.007019698,0.008508927,tumor16SProximity_v3,SMNDC1,18,0.008108108,2220,3,0.006976744,430,0.941260753,-0.277568292,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.267339929,0.5516341,Inf,1,0.544307138,0.586230136,1.267339929,0.020279469,0.016001602,tumor16SProximity_v3,SMO,50,0.022072072,2220,6,0.013953488,430,0.87358873,0.341803539,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.210745705,0.317474036,Inf,1,0.729315439,0.465808731,1.210745705,0.054886934,0.045333164,tumor16SProximity_v3,SMPD1,135,0.058108108,2220,17,0.039534884,430,0.807750231,0.275895885,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.689947743,0.121945912,Inf,1,-2.099839191,0.035742989,0.689947743,0.08185585,0.118640652,tumor16SProximity_v3,SMPD2,199,0.078378378,2220,46,0.093023256,430,0.371241423,-0.535441,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.849712878,0.243738071,Inf,1,-0.567746763,0.570206934,0.849712878,0.036973324,0.043512726,tumor16SProximity_v3,SMPD3,90,0.038288288,2220,16,0.03255814,430,0.867673395,-0.234952665,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.004266567,0.25790665,Inf,1,0.016578308,0.98677303,1.004266567,0.051196338,0.050978834,tumor16SProximity_v3,SMTNL2,125,0.051801802,2220,19,0.041860465,430,0.997913005,0.006142261,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.469688053,0.403099162,Inf,1,1.40388194,0.160354008,1.469688053,0.059471061,0.040465091,tumor16SProximity_v3,SMUG1,147,0.061711712,2220,15,0.03255814,430,0.602619136,0.55550997,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.408120719,0.317404785,Inf,1,1.518369531,0.128921268,1.408120719,0.086581913,0.061487564,tumor16SProximity_v3,SMURF1,215,0.084234234,2220,23,0.053488372,430,0.569170519,0.493771023,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.105796729,0.30080042,Inf,1,0.369699155,0.711606662,1.105796729,0.049095749,0.04439853,tumor16SProximity_v3,SMURF2,121,0.049099099,2220,17,0.037209302,430,0.925106737,0.14508621,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.437415031,0.362025609,Inf,1,1.440673897,0.149676833,1.437415031,0.068756064,0.047833132,tumor16SProximity_v3,SMYD2,172,0.066666667,2220,18,0.041860465,430,0.593000332,0.523476678,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.790514446,1.077615079,Inf,1,0.967859506,0.33311454,1.790514446,0.013881623,0.007752868,tumor16SProximity_v3,SMYD3,35,0.015765766,2220,3,0.006976744,430,0.744076116,0.840374158,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.193108466,0.492956588,Inf,1,0.427335166,0.669135223,1.193108466,0.021763107,0.018240678,tumor16SProximity_v3,SNAI1,54,0.022522523,2220,7,0.01627907,430,0.91214861,0.254725205,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.034143048,0.223651149,Inf,1,0.155239085,0.876632836,1.034143048,0.077610316,0.075047951,tumor16SProximity_v3,SNAI2,201,0.074774775,2220,28,0.055813953,430,0.971392183,0.048435761,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.909656128,2.147100613,Inf,1,1.447353835,0.147797848,2.909656128,0.015329364,0.005268445,tumor16SProximity_v3,SNAP23,38,0.016216216,2220,2,0.004651163,430,0.589970419,1.540848661,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.075296479,0.479465131,Inf,1,0.162811991,0.870666467,1.075296479,0.017901481,0.016647949,tumor16SProximity_v3,SNAP25,44,0.018468468,2220,6,0.013953488,430,0.969353235,0.104734492,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.350210572,1.084378519,Inf,1,1.851997695,0.064026154,2.350210572,0.031453408,0.01338323,tumor16SProximity_v3,SNAP29,78,0.033783784,2220,5,0.011627907,430,0.460560627,1.232790024,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.691734332,0.278447059,Inf,1,-0.915581507,0.359886435,0.691734332,0.017654804,0.025522521,tumor16SProximity_v3,SNCA,44,0.017567568,2220,9,0.018604651,430,0.764805067,-0.531710034,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.255961913,0.486847772,Inf,1,0.587937188,0.556574454,1.255961913,0.026576457,0.021160241,tumor16SProximity_v3,SNCB,64,0.027927928,2220,8,0.018604651,430,0.862311342,0.328792716,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.574230067,0.144926692,Inf,1,-2.197937843,0.027953536,0.574230067,0.034058256,0.059311168,tumor16SProximity_v3,SNCG,85,0.037387387,2220,22,0.041860465,430,0.342489477,-0.800299223,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.061907528,0.230353033,Inf,1,0.276902953,0.781854625,1.061907528,0.074344923,0.070010732,tumor16SProximity_v3,SNF8,186,0.074774775,2220,26,0.058139535,430,0.947790331,0.08665814,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.789989494,0.438064764,Inf,1,-0.42511676,0.670751561,0.789989494,0.008109694,0.010265572,tumor16SProximity_v3,SNHG11,20,0.009009009,2220,4,0.009302326,430,0.912942789,-0.340094628,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.665575599,0.184830094,Inf,1,-1.465983436,0.1426528,0.665575599,0.028421078,0.042701502,tumor16SProximity_v3,SNN,71,0.03018018,2220,17,0.039534884,430,0.583639713,-0.587325552,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.803395163,0.118337843,Inf,1,-1.486169494,0.137234294,0.803395163,0.129375607,0.161036079,tumor16SProximity_v3,SNRNP200,334,0.11981982,2220,64,0.111627907,430,0.57610871,-0.315818319,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,5.498830256,5.58486752,Inf,1,1.678276295,0.093293174,5.498830256,0.013877643,0.002523745,tumor16SProximity_v3,SNRNP40,35,0.015765766,2220,1,0.002325581,430,0.52146329,2.459124752,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.223473751,0.117758433,Inf,1,2.095539914,0.036123024,1.223473751,0.476814935,0.389722244,tumor16SProximity_v3,SNRNP70,1215,0.318468468,2220,153,0.244186047,430,0.371241423,0.290983149,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.60120601,0.04761759,Inf,1,-6.424185068,1.33E-10,0.60120601,0.472537266,0.785982272,tumor16SProximity_v3,SNRPA1,1065,0.339189189,2220,349,0.434883721,430,5.85E-08,-0.734068663,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.256405111,0.261002493,Inf,1,1.098764185,0.271870938,1.256405111,0.095706902,0.076175193,tumor16SProximity_v3,SNRPB2,239,0.092342342,2220,29,0.051162791,430,0.708102664,0.329301717,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.056939341,0.051170006,Inf,1,1.14384324,0.252688654,1.056939341,2.636440924,2.494410816,tumor16SProximity_v3,SNRPD1,6365,0.732432432,2220,966,0.679069767,430,0.694576586,0.079892582,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.973517116,0.295003319,Inf,1,-0.088572141,0.929421949,0.973517116,0.034032543,0.034958341,tumor16SProximity_v3,SNRPD3,84,0.036036036,2220,13,0.027906977,430,0.985028495,-0.038721751,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.062919266,0.172772577,Inf,1,0.375397695,0.707364719,1.062919266,0.140460269,0.132145755,tumor16SProximity_v3,SNRPF,348,0.130630631,2220,50,0.093023256,430,0.923863425,0.088032021,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.979192334,0.349625006,Inf,1,-0.058890723,0.953039148,0.979192334,0.025286546,0.025823881,tumor16SProximity_v3,SNRPN,62,0.026126126,2220,10,0.023255814,430,0.992869567,-0.030335832,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.792441823,0.598373981,Inf,1,1.748122659,0.08044279,1.792441823,0.047791493,0.026662786,tumor16SProximity_v3,SNTB1,118,0.052252252,2220,10,0.023255814,430,0.492531471,0.841926295,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.165789797,0.186648482,Inf,1,0.958115211,0.338004666,1.165789797,0.153194586,0.131408412,tumor16SProximity_v3,SNU13,386,0.13963964,2220,51,0.086046512,430,0.745999588,0.221307681,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.287431848,0.353466182,Inf,1,0.920226387,0.357454468,1.287431848,0.053731219,0.041735195,tumor16SProximity_v3,SNW1,134,0.056306306,2220,16,0.030232558,430,0.763574126,0.364496063,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.928907068,0.203076447,Inf,1,-0.337329708,0.735868367,0.928907068,0.062151797,0.06690852,tumor16SProximity_v3,SNX1,154,0.065765766,2220,25,0.055813953,430,0.936788472,-0.106393824,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.510711766,0.384398933,Inf,1,1.621468683,0.104917161,1.510711766,0.076175381,0.050423504,tumor16SProximity_v3,SNX18,186,0.073873874,2220,19,0.037209302,430,0.539493553,0.59522843,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,7.154001024,7.339881532,Inf,1,1.91784103,0.055131171,7.154001024,0.018127681,0.002533922,tumor16SProximity_v3,SNX2,46,0.01981982,2220,1,0.002325581,430,0.437280827,2.838750325,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.788031365,0.210310781,Inf,1,-0.892597004,0.372073024,0.788031365,0.03799399,0.048213805,tumor16SProximity_v3,SNX4,94,0.04009009,2220,18,0.037209302,430,0.769045856,-0.343675043,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.432759399,0.378525674,Inf,1,1.361132191,0.173471918,1.432759399,0.064218514,0.044821562,tumor16SProximity_v3,SNX5,159,0.062612613,2220,17,0.034883721,430,0.621608274,0.51879636,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.939045589,0.128102605,Inf,1,-0.461019129,0.644784881,0.939045589,0.171734756,0.182882235,tumor16SProximity_v3,SNX6,438,0.155405405,2220,69,0.127906977,430,0.903316095,-0.090732895,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.90992866,0.26120529,Inf,1,-0.328811594,0.742298099,0.90992866,0.03777714,0.041516596,tumor16SProximity_v3,SNX9,94,0.038738739,2220,16,0.034883721,430,0.938138817,-0.136174656,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.792026893,0.544974871,Inf,1,1.918206038,0.055084891,1.792026893,0.05695834,0.031784311,tumor16SProximity_v3,SOAT1,143,0.061261261,2220,12,0.027906977,430,0.437280827,0.841592288,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.95039331,0.349656361,Inf,1,-0.138294101,0.890007987,0.95039331,0.023532207,0.024760493,tumor16SProximity_v3,SOCS1,59,0.024774775,2220,9,0.018604651,430,0.974500421,-0.073403414,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.236719741,1.160083259,Inf,1,1.552115006,0.120634708,2.236719741,0.024004271,0.010731908,tumor16SProximity_v3,SOCS2,59,0.026576577,2220,4,0.009302326,430,0.558493484,1.1613845,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.716790264,0.173126488,Inf,1,-1.378593711,0.168020057,0.716790264,0.043120003,0.060157071,tumor16SProximity_v3,SOCS3,107,0.044594595,2220,22,0.048837209,430,0.617906003,-0.480377054,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.823945361,0.333516986,Inf,1,-0.478410096,0.632358349,0.823945361,0.017522874,0.021267034,tumor16SProximity_v3,SOCS4,43,0.018468468,2220,8,0.018604651,430,0.89517731,-0.279379425,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.798484603,0.53014395,Inf,1,1.991177128,0.046461417,1.798484603,0.061745395,0.034331901,tumor16SProximity_v3,SOCS5,153,0.064414414,2220,13,0.030232558,430,0.403039437,0.846781809,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.241476786,0.322273755,Inf,1,0.833246408,0.404705774,1.241476786,0.059736609,0.048117379,tumor16SProximity_v3,SOCS6,147,0.06036036,2220,18,0.039534884,430,0.779377562,0.312057285,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.102926921,0.195095316,Inf,1,0.553836847,0.579690509,1.102926921,0.119042156,0.10793295,tumor16SProximity_v3,SOD1,295,0.11036036,2220,40,0.088372093,430,0.871563131,0.141337202,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.185007531,0.62430798,Inf,1,2.735579327,0.006227058,2.185007531,0.08904005,0.040750454,tumor16SProximity_v3,SOD2,223,0.084234234,2220,15,0.034883721,430,0.170129107,1.127638252,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.230505521,0.374013382,Inf,1,0.682429335,0.494967511,1.230505521,0.04313109,0.035051521,tumor16SProximity_v3,SORBS1,107,0.043693694,2220,13,0.025581395,430,0.826650529,0.299251131,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.237893975,0.471314971,Inf,1,0.560518679,0.575125702,1.237893975,0.027102443,0.021893994,tumor16SProximity_v3,SORL1,68,0.02972973,2220,8,0.018604651,430,0.869817924,0.307887754,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.532522386,0.555111483,Inf,1,1.178604312,0.238555774,1.532522386,0.036747093,0.023978177,tumor16SProximity_v3,SORT1,94,0.037387387,2220,9,0.020930233,430,0.680167227,0.615908147,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.036503185,0.248431486,Inf,1,0.149584359,0.881092549,1.036503185,0.060793766,0.058652753,tumor16SProximity_v3,SOS1,149,0.061711712,2220,22,0.048837209,430,0.971392183,0.05172455,NS or |log2FC| < 1
